topology,n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot,average_node_connectivity,degree_assortativity_coefficient,degree_pearson_correlation_coefficient,density,edge_connectivity,flow_hierarchy,global_reaching_centrality,is_aperiodic,is_attracting_component,is_multigraphical,is_pseudographical,is_semiconnected,is_strongly_connected,is_weakly_connected,node_connectivity,number_attracting_components,number_of_edges,number_of_isolates,number_of_nodes,number_strongly_connected_components,number_weakly_connected_components,overall_reciprocity,reciprocity,s_metric,wiener_index
us26,275.0,24.60975609756097,19.526132404181183,17.313588850174217,18.0,16.470383275261323,28.77700348432056,21.02439024390244,25.101045296167246,26.94773519163763,17.0,19.65505226480836,15.37630662020906,13.923344947735192,17.006968641114984,23.0,19.0,15.989547038327526,9.466898954703831,19.4006968641115,14.885017421602788,15.0,11.386759581881533,19.874564459930312,18.02439024390244,27.52961672473868,18.56794425087108,,,30.0,21.0,20.0,18.0,21.0,34.0,25.0,29.0,32.0,17.0,25.0,19.0,15.0,21.0,23.0,19.0,17.0,10.0,20.0,16.0,15.0,12.0,25.0,20.0,32.0,20.0,,,478.36,516.0,8637.0,154.39,7.136923076923077,-0.03349619230120331,-0.033496192301204084,0.4230769230769231,2,0.0,0.0,True,True,False,False,True,True,True,2,1,275,0,26,1,1,0.3054545454545455,0.3054545454545455,139197.0,1109.0
us26,300.0,27.21951219512195,20.965156794425088,17.898954703832754,18.696864111498257,18.261324041811847,30.261324041811847,21.846689895470384,28.466898954703836,26.958188153310104,20.45296167247387,19.202090592334496,16.38327526132404,16.191637630662022,20.10801393728223,25.526132404181183,20.860627177700348,18.034843205574912,10.466898954703831,20.89547038327526,17.278745644599304,15.853658536585366,13.445993031358883,21.637630662020907,21.797909407665504,30.02439024390244,19.745644599303137,,,34.0,23.0,19.0,19.0,22.0,36.0,27.0,35.0,32.0,21.0,24.0,20.0,18.0,27.0,28.0,22.0,21.0,11.0,25.0,20.0,17.0,14.0,27.0,27.0,36.0,21.0,,,517.25,572.0,9930.0,174.86,7.644615384615385,-0.031172399280541552,-0.03117239928054191,0.46153846153846156,2,0.0,0.0,True,True,False,False,True,True,True,5,1,300,0,26,1,1,0.30666666666666664,0.30666666666666664,177849.0,1078.0
us26,325.0,29.031358885017426,20.965156794425088,19.898954703832757,21.48780487804878,18.261324041811847,31.08710801393728,23.66898954703833,28.72473867595819,26.341463414634145,23.613240418118465,21.3205574912892,18.14982578397213,18.7595818815331,19.5609756097561,26.693379790940767,20.770034843205572,19.533101045296167,14.965156794425088,21.52961672473868,20.99651567944251,17.39721254355401,17.0,23.54355400696864,21.874564459930312,31.494773519163765,22.550522648083625,,,38.0,23.0,21.0,23.0,22.0,37.0,30.0,33.0,30.0,26.0,28.0,23.0,21.0,26.0,29.0,22.0,24.0,17.0,25.0,26.0,18.0,17.0,28.0,25.0,37.0,25.0,,,556.6,618.0,10692.0,190.18,8.329230769230769,-0.049394007102231324,-0.04939400710223048,0.5,5,0.0,0.0,True,True,False,False,True,True,True,6,1,325,0,26,1,1,0.32,0.32,219516.0,1054.0
us26,350.0,32.66550522648084,25.031358885017426,22.898954703832757,21.48780487804878,20.75261324041812,35.491289198606275,23.66898954703833,29.930313588850176,27.585365853658537,24.069686411149824,22.477351916376307,17.954703832752614,20.362369337979093,20.66898954703833,27.418118466898957,21.770034843205572,25.13240418118467,14.965156794425088,23.250871080139373,23.156794425087107,23.32752613240418,22.689895470383277,22.93728222996516,23.494773519163765,33.65156794425087,23.29268292682927,,,45.0,32.0,24.0,23.0,25.0,43.0,30.0,34.0,32.0,27.0,30.0,22.0,24.0,27.0,31.0,23.0,32.0,17.0,26.0,31.0,27.0,26.0,28.0,29.0,41.0,25.0,,,594.82,662.0,11508.0,210.75,8.807692307692308,-0.058355579979400066,-0.05835557997939802,0.5384615384615384,5,0.0,0.0,True,True,False,False,True,True,True,6,1,350,0,26,1,1,0.32571428571428573,0.32571428571428573,273033.0,1036.0
us26,375.0,34.24738675958188,26.306620209059236,25.313588850174217,21.170731707317078,20.75261324041812,37.34494773519164,23.66898954703833,33.81184668989547,30.1602787456446,24.365853658536587,21.59581881533101,19.578397212543557,24.128919860627175,23.21951219512195,30.355400696864116,21.770034843205572,25.982578397212546,16.45993031358885,26.121951219512194,25.21254355400697,23.693379790940767,23.71080139372822,28.578397212543557,24.60975609756097,38.045296167247386,23.578397212543557,,,47.0,33.0,28.0,22.0,25.0,45.0,30.0,38.0,35.0,27.0,28.0,24.0,32.0,31.0,34.0,23.0,31.0,19.0,30.0,35.0,28.0,27.0,37.0,31.0,48.0,26.0,,,637.97,718.0,12690.0,222.0,9.204615384615385,-0.08174335102720649,-0.08174335102720733,0.5769230769230769,6,0.0,0.0,True,True,False,False,True,True,True,6,1,375,0,26,1,1,0.3413333333333333,0.3413333333333333,338712.0,1021.0
us26,400.0,35.815331010452965,26.083623693379792,26.317073170731707,25.076655052264808,21.75261324041812,39.71080139372823,23.66898954703833,34.822299651567945,30.285714285714285,27.871080139372825,24.006968641114984,20.60975609756097,26.128919860627175,25.56445993031359,30.27177700348432,23.33101045296167,27.982578397212546,17.4390243902439,30.81881533101045,29.86411149825784,25.693379790940767,26.82578397212544,27.062717770034844,25.125435540069688,37.31358885017421,24.54355400696864,,,50.0,31.0,29.0,28.0,26.0,48.0,30.0,39.0,36.0,33.0,32.0,26.0,34.0,37.0,34.0,26.0,33.0,20.0,39.0,40.0,30.0,32.0,33.0,30.0,46.0,28.0,,,675.44,766.0,13473.0,236.79,9.778461538461539,-0.06488994023939418,-0.06488994023939401,0.6153846153846154,6,0.0,0.0,True,True,False,False,True,True,True,6,1,400,0,26,1,1,0.35,0.35,406710.0,1005.0
us26,425.0,35.494773519163765,28.961672473867598,27.40418118466899,26.930313588850176,22.21602787456446,41.37282229965157,24.857142857142858,37.36585365853659,31.8397212543554,28.36933797909408,24.390243902439025,20.578397212543557,25.71080139372822,25.170731707317078,31.306620209059236,27.069686411149824,31.174216027874564,17.4390243902439,31.39721254355401,32.1219512195122,25.78397212543554,26.282229965156795,30.59581881533101,26.51567944250871,38.70034843205575,26.372822299651567,,,48.0,34.0,29.0,31.0,27.0,53.0,33.0,42.0,41.0,32.0,31.0,25.0,33.0,36.0,35.0,30.0,41.0,20.0,39.0,43.0,30.0,28.0,38.0,33.0,48.0,32.0,,,705.09,808.0,14019.0,248.14,10.163076923076924,-0.06281952846013318,-0.06281952846013313,0.6538461538461539,6,0.0,0.0,True,True,False,False,True,True,True,6,1,425,0,26,1,1,0.35764705882352943,0.35764705882352943,487538.0,995.0
us26,450.0,36.68989547038328,30.82926829268293,28.40418118466899,27.665505226480835,22.21602787456446,43.91289198606272,26.94076655052265,43.43205574912892,35.08710801393728,30.101045296167246,26.982578397212546,24.21254355400697,28.23693379790941,26.27177700348432,32.08362369337979,26.90592334494773,29.4808362369338,20.75609756097561,32.97560975609756,34.66202090592334,25.45296167247387,28.445993031358885,31.94076655052265,28.32404181184669,43.066202090592334,27.75261324041812,,,50.0,35.0,30.0,32.0,27.0,56.0,36.0,53.0,43.0,34.0,36.0,30.0,38.0,36.0,35.0,30.0,36.0,23.0,41.0,46.0,29.0,33.0,39.0,34.0,54.0,34.0,,,745.26,850.0,15051.0,268.93,10.72,-0.05459104534833706,-0.054591045348336524,0.6923076923076923,6,0.0,0.0,True,True,False,False,True,True,True,6,1,450,0,26,1,1,0.39555555555555555,0.39555555555555555,575013.0,981.0
us26,475.0,37.50522648083624,33.958188153310104,31.02787456445993,28.686411149825783,24.606271777003485,43.066202090592334,29.153310104529616,43.52961672473867,38.386759581881535,29.27177700348432,29.14982578397213,24.36933797909408,32.10801393728223,27.4390243902439,33.76655052264808,30.10801393728223,29.14982578397213,22.75609756097561,34.069686411149824,36.24390243902439,28.306620209059236,25.494773519163765,34.390243902439025,29.418118466898957,42.52264808362369,29.445993031358885,,,51.0,41.0,33.0,34.0,29.0,54.0,36.0,51.0,50.0,32.0,38.0,30.0,42.0,37.0,39.0,34.0,35.0,25.0,42.0,47.0,34.0,26.0,44.0,36.0,54.0,36.0,,,783.36,894.0,15513.0,274.71,11.29076923076923,-0.06528562163216306,-0.06528562163216031,0.7307692307692307,6,0.0,0.0,True,True,False,False,True,True,True,7,1,475,0,26,1,1,0.3957894736842105,0.3957894736842105,674880.0,968.0
us26,500.0,39.03135888501742,33.829268292682926,32.184668989547035,29.808362369337974,26.43554006968641,43.09407665505226,27.682926829268293,44.50522648083624,36.19163763066202,31.721254355400696,30.501742160278745,32.79094076655052,32.58188153310105,29.37979094076655,33.292682926829265,31.20905923344948,31.313588850174217,24.75261324041812,37.24738675958188,37.27526132404181,27.466898954703836,27.362369337979093,34.41114982578397,29.017421602787454,43.12543554006969,32.93728222996516,,,50.0,39.0,35.0,36.0,31.0,53.0,32.0,54.0,46.0,34.0,37.0,41.0,42.0,39.0,38.0,36.0,38.0,27.0,45.0,49.0,33.0,30.0,44.0,35.0,54.0,40.0,,,814.08,920.0,16077.0,278.96,11.995384615384616,-0.05108338756890942,-0.05108338756890751,0.7692307692307693,6,0.0,0.0,True,True,False,False,True,True,True,9,1,500,0,26,1,1,0.416,0.416,778750.0,952.0
us26,525.0,39.41463414634146,37.069686411149824,34.31707317073171,29.67247386759582,28.24390243902439,44.03135888501742,31.0801393728223,45.9616724738676,38.10801393728223,33.250871080139376,33.13588850174216,30.9198606271777,33.22648083623693,29.557491289198605,34.90243902439025,29.414634146341463,30.804878048780488,25.6411149825784,39.29616724738676,37.23693379790941,27.418118466898957,30.40418118466899,34.12891986062718,31.13588850174216,47.508710801393725,34.383275261324044,,,50.0,45.0,39.0,35.0,33.0,54.0,38.0,57.0,48.0,36.0,41.0,38.0,40.0,39.0,42.0,32.0,37.0,29.0,48.0,47.0,31.0,35.0,41.0,37.0,61.0,41.0,,,840.83,942.0,16371.0,283.5,12.438461538461539,-0.035962602743063406,-0.035962602743060915,0.8076923076923077,6,0.0,0.0,True,True,False,False,True,True,True,6,1,525,0,26,1,1,0.43047619047619046,0.43047619047619046,902880.0,940.0
us26,550.0,44.6794425087108,39.00348432055749,36.24738675958188,29.21951219512195,30.00348432055749,47.92334494773519,34.710801393728225,49.26480836236934,38.96515679442509,34.42160278745644,35.68989547038328,30.83275261324042,34.250871080139376,30.18815331010453,35.184668989547035,30.958188153310104,31.853658536585368,27.442508710801395,40.55749128919861,40.250871080139376,27.916376306620208,29.362369337979093,38.386759581881535,33.68989547038328,46.30662020905923,35.89547038327526,,,58.0,47.0,41.0,34.0,35.0,58.0,44.0,63.0,50.0,37.0,43.0,38.0,41.0,41.0,41.0,34.0,38.0,32.0,50.0,51.0,32.0,31.0,46.0,39.0,59.0,41.0,,,885.37,1002.0,17622.0,298.39,12.876923076923077,-0.020368079610386745,-0.020368079610385812,0.8461538461538461,6,0.0,0.0,True,True,False,False,True,True,True,6,1,550,0,26,1,1,0.44363636363636366,0.44363636363636366,1044453.0,928.0
us26,575.0,44.27177700348432,40.71428571428572,37.285714285714285,29.418118466898957,32.24390243902439,46.930313588850176,34.89895470383275,48.13588850174216,39.51219512195122,34.177700348432055,38.041811846689896,32.45296167247387,34.22648083623693,31.54355400696864,37.358885017421606,32.059233449477354,32.25783972125436,29.522648083623693,43.08362369337979,40.62369337979094,29.536585365853657,29.853658536585368,43.03484320557492,37.47386759581882,48.29616724738676,36.52961672473867,,,58.0,52.0,44.0,35.0,40.0,57.0,44.0,60.0,50.0,37.0,51.0,40.0,41.0,46.0,44.0,36.0,37.0,35.0,55.0,51.0,37.0,32.0,53.0,46.0,62.0,41.0,,,905.76,1030.0,17808.0,303.21,13.147692307692308,-0.02295809615517856,-0.02295809615517762,0.8846153846153846,6,0.0,0.0,True,True,False,False,True,True,True,9,1,575,0,26,1,1,0.45217391304347826,0.45217391304347826,1192041.0,920.0
us26,600.0,46.66550522648084,40.47735191637631,39.163763066202094,31.466898954703836,35.055749128919864,48.53658536585366,35.801393728223,49.76306620209059,39.70034843205575,35.03135888501742,37.67595818815331,32.637630662020904,37.34843205574913,29.25783972125436,40.78048780487805,31.2404181184669,34.66898954703833,32.23693379790941,41.24390243902439,42.31358885017421,29.930313588850176,31.174216027874564,40.96515679442509,38.1602787456446,49.041811846689896,36.58885017421603,,,58.0,49.0,46.0,37.0,42.0,58.0,44.0,63.0,50.0,40.0,49.0,38.0,45.0,36.0,46.0,34.0,40.0,37.0,49.0,54.0,35.0,33.0,48.0,45.0,62.0,42.0,,,934.16,1052.0,18303.0,300.43,13.63076923076923,-0.002249021821464795,-0.002249021821466326,0.9230769230769231,7,0.0,0.0,True,True,False,False,True,True,True,7,1,600,0,26,1,1,0.4633333333333333,0.4633333333333333,1345338.0,909.0
us26,625.0,45.9581881533101,38.64808362369338,37.34494773519164,29.505226480836235,37.08362369337979,48.54355400696864,37.38327526132405,50.95121951219512,41.62369337979094,36.2404181184669,39.508710801393725,33.64808362369338,37.56445993031359,33.02090592334495,39.508710801393725,32.36933797909408,35.73867595818815,32.285714285714285,43.26829268292683,43.2404181184669,30.22648083623693,33.174216027874564,40.606271777003485,37.6411149825784,51.832752613240416,37.22299651567944,,,56.0,46.0,42.0,33.0,46.0,58.0,47.0,64.0,52.0,40.0,51.0,38.0,49.0,42.0,43.0,35.0,40.0,37.0,53.0,56.0,34.0,35.0,47.0,43.0,65.0,42.0,,,953.05,1062.0,18072.0,301.07,14.147692307692308,-0.005223458469096913,-0.005223458469098209,0.9615384615384616,8,0.0,0.0,True,True,False,False,True,True,True,8,1,625,0,26,1,1,0.4736,0.4736,1517080.0,898.0
us26,650.0,46.0,38.50522648083624,36.58885017421603,30.6411149825784,37.749128919860624,49.97560975609756,38.71428571428572,49.86411149825784,40.2404181184669,37.71428571428572,42.63414634146341,35.21951219512195,36.0,37.03135888501742,40.36933797909408,33.609756097560975,38.24390243902439,34.37979094076655,44.03135888501742,44.599303135888505,30.18815331010453,33.34843205574913,40.52264808362369,40.22299651567944,52.22996515679443,39.17421602787456,,,57.0,46.0,40.0,36.0,46.0,59.0,48.0,61.0,49.0,42.0,57.0,41.0,44.0,47.0,45.0,37.0,45.0,41.0,53.0,54.0,34.0,36.0,47.0,49.0,66.0,46.0,,,972.22,1086.0,18189.0,302.36,14.45076923076923,0.017952091449046467,0.017952091449046473,1.0,9,0.0,0.0,True,True,False,False,True,True,True,9,1,650,0,26,1,1,0.4676923076923077,0.4676923076923077,1709441.0,891.0
us26,100.0,4.0,7.0,7.0,5.456445993031359,9.452961672473869,7.0,11.585365853658535,5.087108013937282,8.445993031358885,7.0,8.993031358885018,7.0,6.0,11.45644599303136,13.0,4.0,10.0,9.498257839721257,7.0,5.0,9.0,6.0,10.0,10.0,5.0,5.0,,,4.0,7.0,7.0,6.0,10.0,7.0,16.0,7.0,10.0,7.0,10.0,7.0,6.0,12.0,13.0,4.0,10.0,12.0,7.0,5.0,9.0,6.0,10.0,10.0,5.0,5.0,,,194.6,200.0,3474.0,60.86,2.536923076923077,0.08450532165009535,0.0845053216500952,0.15384615384615385,0,0.09999999999999998,0.07840000000000004,False,False,False,False,True,False,True,0,1,100,0,26,3,1,0.12,0.12,7097.0,inf
us26,125.0,7.0,9.0,7.439024390243903,5.456445993031359,11.254355400696864,7.519163763066202,13.08362369337979,10.665505226480835,10.445993031358883,9.0,9.993031358885018,10.0,10.0,13.53658536585366,16.0,5.0,11.564459930313587,10.498257839721257,9.0,7.439024390243903,10.0,7.0,12.282229965156796,10.0,7.0,7.0,,,7.0,9.0,8.0,6.0,13.0,8.0,18.0,14.0,12.0,9.0,11.0,10.0,10.0,15.0,16.0,5.0,13.0,13.0,9.0,8.0,10.0,7.0,13.0,10.0,7.0,7.0,,,239.68,248.0,4389.0,84.71,3.4615384615384617,0.105788375910397,0.1057883759103981,0.19230769230769232,1,0.0,0.0,True,True,False,False,True,True,True,2,1,125,0,26,1,1,0.16,0.16,12978.0,1454.0
us26,150.0,8.376306620209059,11.247386759581882,9.470383275261325,5.456445993031359,13.254355400696864,8.519163763066203,16.083623693379792,13.940766550522648,11.445993031358883,10.0,10.993031358885018,11.111498257839722,12.578397212543551,14.53658536585366,18.54703832752613,5.0,12.564459930313587,13.498257839721257,11.470383275261325,9.0,13.275261324041812,9.0,14.282229965156796,13.445993031358883,11.19163763066202,7.0,,,9.0,12.0,10.0,6.0,15.0,9.0,21.0,20.0,13.0,10.0,12.0,13.0,14.0,16.0,22.0,5.0,14.0,16.0,12.0,9.0,16.0,9.0,15.0,15.0,14.0,7.0,,,281.98,296.0,5127.0,90.29,4.18,0.07818950316785724,0.07818950316785767,0.23076923076923078,1,0.0,0.0,True,True,False,False,True,True,True,2,1,150,0,26,1,1,0.2,0.2,22470.0,1342.0
us26,175.0,9.0,11.247386759581882,10.749128919860627,7.456445993031359,14.254355400696864,9.519163763066205,17.222996515679444,14.588850174216027,12.445993031358883,12.195121951219512,12.993031358885018,13.7595818815331,14.0,18.418118466898957,18.735191637630663,7.0,13.7595818815331,14.498257839721257,14.470383275261325,12.369337979094077,14.923344947735192,10.0,16.282229965156795,17.644599303135887,12.0,8.0,,,9.0,12.0,12.0,8.0,16.0,10.0,22.0,20.0,14.0,13.0,14.0,16.0,14.0,20.0,20.0,7.0,16.0,17.0,15.0,13.0,19.0,10.0,17.0,20.0,12.0,8.0,,,330.15,350.0,6090.0,104.64,4.943076923076923,0.023913890223257395,0.023913890223257607,0.2692307692307692,3,0.0,0.0,True,True,False,False,True,True,True,3,1,175,0,26,1,1,0.22857142857142856,0.22857142857142856,35143.0,1249.0
us26,200.0,11.581881533101043,12.247386759581882,11.749128919860627,9.45644599303136,15.787456445993032,13.519163763066205,19.6411149825784,17.860627177700348,12.881533101045296,12.195121951219512,14.989547038327526,16.34843205574913,16.445993031358885,20.02787456445993,20.365853658536587,8.0,15.484320557491287,16.94425087108014,17.470383275261323,13.369337979094077,18.358885017421603,10.0,18.28919860627178,17.247386759581882,13.696864111498256,10.0,,,12.0,13.0,13.0,10.0,18.0,14.0,25.0,25.0,15.0,13.0,16.0,18.0,17.0,22.0,21.0,8.0,17.0,20.0,18.0,14.0,24.0,10.0,19.0,18.0,14.0,10.0,,,375.37,400.0,6774.0,120.21,5.621538461538462,0.06224660361397038,0.062246603613970206,0.3076923076923077,3,0.0,0.0,True,True,False,False,True,True,True,3,1,200,0,26,1,1,0.24,0.24,51297.0,1188.0
us26,225.0,14.930313588850174,14.142857142857142,12.19163763066202,9.0,15.170731707317072,14.968641114982578,23.32752613240418,19.860627177700348,15.602787456445991,12.585365853658535,17.714285714285715,18.411149825783973,17.445993031358885,23.29965156794425,21.0,11.51219512195122,16.874564459930312,21.59581881533101,17.470383275261323,16.975609756097562,21.51567944250871,10.0,19.28919860627178,20.181184668989548,15.81184668989547,12.801393728222996,,,17.0,16.0,14.0,9.0,17.0,16.0,31.0,27.0,17.0,13.0,20.0,21.0,18.0,27.0,21.0,13.0,18.0,26.0,18.0,21.0,28.0,10.0,20.0,22.0,18.0,14.0,,,414.81,444.0,7464.0,133.11,6.266153846153846,0.120016463379399,0.1200164633794002,0.34615384615384615,3,0.0,0.0,True,True,False,False,True,True,True,3,1,225,0,26,1,1,0.2577777777777778,0.2577777777777778,73346.0,1142.0
us26,250.0,16.48780487804878,17.574912891986063,12.480836236933795,11.45644599303136,16.463414634146343,18.797909407665504,22.78745644599303,22.43205574912892,16.641114982578397,14.585365853658535,19.574912891986063,18.40418118466899,17.99651567944251,22.933797909407662,22.4390243902439,11.578397212543551,18.874564459930312,21.49825783972125,17.470383275261323,17.076655052264808,21.18815331010453,14.0,19.28919860627178,19.54703832752613,20.05923344947735,12.801393728222996,,,18.0,20.0,15.0,12.0,18.0,21.0,29.0,30.0,18.0,15.0,20.0,21.0,19.0,25.0,23.0,12.0,20.0,24.0,18.0,20.0,28.0,14.0,20.0,20.0,24.0,14.0,,,456.06,490.0,8217.0,146.29,6.943076923076923,0.16968741188121975,0.16968741188122097,0.38461538461538464,4,0.0,0.0,True,True,False,False,True,True,True,4,1,250,0,26,1,1,0.296,0.296,98917.0,1107.0
us26,275.0,19.306620209059236,18.574912891986063,14.480836236933795,15.550522648083623,19.463414634146343,19.797909407665504,23.78745644599303,25.43205574912892,18.031358885017426,16.67595818815331,20.965156794425088,19.407665505226483,18.99651567944251,25.313588850174217,23.264808362369337,12.498257839721257,21.05574912891986,21.49825783972125,18.470383275261323,18.442508710801395,23.16724738675958,18.0,21.473867595818817,20.54703832752613,20.05923344947735,15.0,,,23.0,21.0,17.0,17.0,21.0,22.0,30.0,33.0,21.0,18.0,23.0,22.0,20.0,28.0,24.0,14.0,22.0,24.0,19.0,22.0,31.0,18.0,22.0,21.0,24.0,15.0,,,495.88,532.0,8868.0,155.04,7.693846153846154,0.13154246603796546,0.13154246603796554,0.4230769230769231,4,0.0,0.0,True,True,False,False,True,True,True,4,1,275,0,26,1,1,0.3418181818181818,0.3418181818181818,130044.0,1082.0
us26,300.0,19.303135888501743,19.860627177700348,17.34494773519164,17.550522648083625,19.665505226480835,20.797909407665504,24.205574912891983,27.64808362369338,18.317073170731707,18.67595818815331,21.965156794425088,19.407665505226483,19.278745644599304,25.94773519163763,25.65853658536585,15.425087108013935,22.05574912891986,24.78048780487805,20.13937282229965,21.60278745644599,26.637630662020907,18.28919860627178,21.76306620209059,24.790940766550523,22.557491289198605,17.285714285714285,,,23.0,23.0,22.0,19.0,22.0,23.0,31.0,35.0,22.0,20.0,24.0,22.0,21.0,28.0,28.0,18.0,23.0,28.0,21.0,27.0,35.0,19.0,23.0,28.0,27.0,18.0,,,530.61,574.0,9504.0,167.36,8.349230769230768,0.11632914538565753,0.11632914538565689,0.46153846153846156,6,0.0,0.0,True,True,False,False,True,True,True,6,1,300,0,26,1,1,0.3466666666666667,0.3466666666666667,167366.0,1058.0
us26,325.0,22.794425087108014,20.860627177700348,19.494773519163765,19.773519163763066,21.86411149825784,21.797909407665504,27.1602787456446,29.43205574912892,21.317073170731707,18.67595818815331,22.94773519163763,22.411149825783973,22.153310104529616,30.75609756097561,25.49825783972125,19.522648083623693,22.05574912891986,29.846689895470384,19.89547038327526,23.689895470383277,26.153310104529616,19.67595818815331,23.76306620209059,24.45296167247387,23.006968641114984,18.86759581881533,,,27.0,24.0,24.0,23.0,27.0,24.0,36.0,37.0,25.0,20.0,26.0,25.0,25.0,36.0,26.0,24.0,23.0,38.0,21.0,30.0,34.0,21.0,25.0,27.0,28.0,20.0,,,572.85,624.0,10296.0,184.46,8.952307692307693,0.09602732323512568,0.09602732323512536,0.5,6,0.0,0.0,True,True,False,False,True,True,True,7,1,325,0,26,1,1,0.3630769230769231,0.3630769230769231,212002.0,1039.0
us26,350.0,23.98606271777004,23.519163763066203,19.494773519163765,19.773519163763066,19.94425087108014,24.846689895470384,27.198606271777003,30.43554006968641,23.4808362369338,22.846689895470384,24.33797909407665,22.411149825783973,23.28919860627178,30.70383275261324,25.9198606271777,21.97909407665505,24.05574912891986,29.522648083623693,20.89547038327526,24.696864111498257,30.153310104529616,21.98606271777004,25.76306620209059,25.094076655052262,25.49825783972125,19.45644599303136,,,30.0,28.0,24.0,23.0,23.0,28.0,36.0,38.0,27.0,26.0,28.0,25.0,26.0,35.0,27.0,27.0,25.0,35.0,22.0,31.0,38.0,23.0,27.0,28.0,30.0,20.0,,,607.05,662.0,11067.0,203.36,9.401538461538461,0.08038112699041579,0.08038112699041969,0.5384615384615384,6,0.0,0.0,True,True,False,False,True,True,True,6,1,350,0,26,1,1,0.38285714285714284,0.38285714285714284,264582.0,1023.0
us26,375.0,22.0801393728223,25.554006968641115,19.766550522648085,20.142857142857142,21.45644599303136,27.083623693379792,28.51219512195122,33.72822299651568,23.571428571428573,26.205574912891983,26.445993031358885,23.36933797909408,24.606271777003485,33.97212543554007,26.49825783972125,22.696864111498257,26.72822299651568,29.32752613240418,21.89547038327526,27.06620209059233,30.18815331010453,25.06620209059233,28.21951219512195,25.16724738675958,25.49825783972125,21.75261324041812,,,25.0,30.0,23.0,23.0,26.0,30.0,36.0,47.0,27.0,29.0,31.0,26.0,29.0,39.0,27.0,26.0,30.0,33.0,23.0,32.0,37.0,27.0,30.0,28.0,30.0,24.0,,,643.74,706.0,11820.0,214.29,9.94923076923077,0.02425799884582386,0.024257998845824878,0.5769230769230769,6,0.0,0.0,True,True,False,False,True,True,True,8,1,375,0,26,1,1,0.39466666666666667,0.39466666666666667,324396.0,1009.0
us26,400.0,23.0801393728223,29.03832752613241,21.32752613240418,23.689895470383277,21.45644599303136,29.909407665505228,29.933797909407662,34.68641114982579,25.285714285714285,27.205574912891983,26.557491289198605,23.36933797909408,25.076655052264808,34.97212543554007,27.9198606271777,25.28919860627178,28.72822299651568,32.609756097560975,25.885017421602782,30.627177700348437,31.18815331010453,26.06620209059233,28.21951219512195,25.993031358885016,29.146341463414632,24.75261324041812,,,26.0,36.0,24.0,27.0,26.0,33.0,38.0,46.0,28.0,30.0,30.0,26.0,30.0,40.0,29.0,27.0,32.0,39.0,28.0,35.0,38.0,28.0,30.0,29.0,34.0,27.0,,,688.6,754.0,12684.0,230.25,10.692307692307692,0.015712151169093577,0.015712151169098902,0.6153846153846154,6,0.0,0.0,True,True,False,False,True,True,True,6,1,400,0,26,1,1,0.43,0.43,391959.0,990.0
us26,425.0,24.98954703832753,30.121951219512194,24.70731707317073,24.689895470383277,21.86759581881533,32.57142857142857,30.797909407665504,36.10104529616725,27.536585365853657,30.54355400696864,29.59581881533101,23.411149825783973,25.696864111498257,35.390243902439025,27.9198606271777,27.250871080139373,27.34843205574913,34.4808362369338,26.951219512195124,33.721254355400696,32.498257839721255,27.721254355400696,28.5993031358885,25.968641114982574,30.930313588850176,25.75261324041812,,,29.0,37.0,28.0,28.0,27.0,38.0,39.0,48.0,31.0,34.0,32.0,26.0,30.0,40.0,29.0,30.0,29.0,41.0,30.0,39.0,39.0,30.0,31.0,29.0,36.0,28.0,,,724.38,800.0,13473.0,239.36,11.112307692307692,0.002564934682672575,0.0025649346826736082,0.6538461538461539,7,0.0,0.0,True,True,False,False,True,True,True,7,1,425,0,26,1,1,0.4376470588235294,0.4376470588235294,469340.0,977.0
